EUROPEAN CLIMATE ASSESSMENT & DATASET (ECA&D), file created on 20-11-2023
THESE DATA CAN BE USED FREELY PROVIDED THAT THE FOLLOWING SOURCE IS ACKNOWLEDGED:

Klein Tank, A.M.G. and Coauthors, 2002. Daily dataset of 20th-century surface
air temperature and precipitation series for the European Climate Assessment.
Int. J. of Climatol., 22, 1441-1453.
Data and metadata available at http://www.ecad.eu

FILE FORMAT (MISSING VALUE CODE IS -9999):

01-06 SOUID: Source identifier
08-15 DATE : Date YYYYMMDD
17-21 PP   : daily Sea level pressure in 0.1 hPa
23-27 Q_PP : quality code for PP (0='valid'; 1='suspect'; 9='missing')

This is the blended series of station GERMANY, HELGOLAND (STAID: 468).
Blended and updated with sources: 102176 910015 
See file sources.txt and stations.txt for more info.

SOUID,DATE,PP,Q_PP
102176,19670109,10194,    0
102176,19670110,10086,    0
102176,19670111,10002,    0
102176,19670112,10138,    0
102176,19670113,10198,    0
102176,19670114,10295,    0
102176,19670115,10329,    0
102176,19670116,10322,    0
102176,19670117,10222,    0
102176,19670118,10126,    0
102176,19670119,10127,    0
102176,19670120,10164,    0
102176,19670121,10096,    0
102176,19670122,10150,    0
102176,19670123,10121,    0
102176,19670124,10091,    0
102176,19670125,10110,    0
102176,19670126,10044,    0
102176,19670127,10256,    0
102176,19670128,10143,    0
102176,19670129,10147,    0
102176,19670130,10172,    0
102176,19670131,10153,    0
102176,19670201,10151,    0
102176,19670202,10164,    0
102176,19670203,10148,    0
102176,19670204,10198,    0
102176,19670205,10292,    0
102176,19670206,10248,    0
102176,19670207,10248,    0
102176,19670208,10199,    0
102176,19670209,10236,    0
102176,19670210,10227,    0
102176,19670211,10269,    0
102176,19670212,10343,    0
102176,19670213,10360,    0
102176,19670214,10338,    0
102176,19670215,10216,    0
102176,19670216,10077,    0
102176,19670217, 9972,    0
102176,19670218,10022,    0
102176,19670219, 9920,    0
102176,19670220, 9940,    0
102176,19670221, 9944,    0
102176,19670222,10109,    0
102176,19670223, 9889,    0
102176,19670224,10140,    0
102176,19670225,10082,    0
102176,19670226,10053,    0
102176,19670227,10090,    0
102176,19670228, 9873,    0
102176,19670301,10046,    0
102176,19670302,10062,    0
102176,19670303,10124,    0
102176,19670304,10204,    0
102176,19670305,10163,    0
102176,19670306,10207,    0
102176,19670307,10180,    0
102176,19670308,10069,    0
102176,19670309, 9980,    0
102176,19670310, 9985,    0
102176,19670311,10011,    0
102176,19670312,10074,    0
102176,19670313,10153,    0
102176,19670314,10272,    0
102176,19670315,10191,    0
102176,19670316,10222,    0
102176,19670317,10160,    0
102176,19670318,10047,    0
102176,19670319,10122,    0
102176,19670320,10196,    0
102176,19670321,10188,    0
102176,19670322,10159,    0
102176,19670323,10112,    0
102176,19670324,10186,    0
102176,19670325,10065,    0
102176,19670326, 9966,    0
102176,19670327, 9962,    0
102176,19670328, 9935,    0
102176,19670329,10003,    0
102176,19670330,10100,    0
102176,19670331,10168,    0
102176,19670401,10232,    0
102176,19670402,10159,    0
102176,19670403,10109,    0
102176,19670404,10155,    0
102176,19670405,10038,    0
102176,19670406, 9998,    0
102176,19670407,10046,    0
102176,19670408,10082,    0
102176,19670409,10131,    0
102176,19670410,10096,    0
102176,19670411,10131,    0
102176,19670412,10213,    0
102176,19670413,10268,    0
102176,19670414,10276,    0
102176,19670415,10244,    0
102176,19670416,10234,    0
102176,19670417,10122,    0
102176,19670418,10136,    0
102176,19670419,10102,    0
102176,19670420, 9922,    0
102176,19670421, 9935,    0
102176,19670422,10098,    0
102176,19670423,10162,    0
102176,19670424,10232,    0
102176,19670425,10246,    0
102176,19670426,10270,    0
102176,19670427,10296,    0
102176,19670428,10277,    0
102176,19670429,10232,    0
102176,19670430,10110,    0
102176,19670501,10016,    0
102176,19670502,10048,    0
102176,19670503,10079,    0
102176,19670504,10131,    0
102176,19670505,10122,    0
102176,19670506,10106,    0
102176,19670507,10162,    0
102176,19670508,10236,    0
102176,19670509,10266,    0
102176,19670510,10240,    0
102176,19670511,10187,    0
102176,19670512,10136,    0
102176,19670513,10118,    0
102176,19670514,10092,    0
102176,19670515,10001,    0
102176,19670516,10025,    0
102176,19670517,10010,    0
102176,19670518,10096,    0
102176,19670519,10148,    0
102176,19670520,10155,    0
102176,19670521,10193,    0
102176,19670522,10114,    0
102176,19670523,10091,    0
102176,19670524,10041,    0
102176,19670525, 9979,    0
102176,19670526,10108,    0
102176,19670527,10187,    0
102176,19670528,10148,    0
102176,19670529,10203,    0
102176,19670530,10200,    0
102176,19670531,10158,    0
102176,19670601,10193,    0
102176,19670602,10247,    0
102176,19670603,10282,    0
102176,19670604,10231,    0
102176,19670605,10222,    0
102176,19670606,10139,    0
102176,19670607,10053,    0
102176,19670608,10139,    0
102176,19670609,10227,    0
102176,19670610,10214,    0
102176,19670611,10243,    0
102176,19670612,10271,    0
102176,19670613,10219,    0
102176,19670614,10164,    0
102176,19670615,10242,    0
102176,19670616,10268,    0
102176,19670617,10247,    0
102176,19670618,10199,    0
102176,19670619,10172,    0
102176,19670620,10134,    0
102176,19670621,10154,    0
102176,19670622,10172,    0
102176,19670623,10191,    0
102176,19670624,10180,    0
102176,19670625,10130,    0
102176,19670626,10173,    0
102176,19670627,10172,    0
102176,19670628,10181,    0
102176,19670629,10174,    0
102176,19670630,10230,    0
102176,19670701,10216,    0
102176,19670702,10146,    0
102176,19670703,10131,    0
102176,19670704,10184,    0
102176,19670705,10235,    0
102176,19670706,10207,    0
102176,19670707,10130,    0
102176,19670708,10081,    0
102176,19670709,10215,    0
102176,19670710,10272,    0
102176,19670711,10225,    0
102176,19670712,10214,    0
102176,19670713,10176,    0
102176,19670714,10159,    0
102176,19670715,10207,    0
102176,19670716,10216,    0
102176,19670717,10212,    0
102176,19670718,10176,    0
102176,19670719,10162,    0
102176,19670720,10184,    0
102176,19670721,10188,    0
102176,19670722,10167,    0
102176,19670723,10189,    0
102176,19670724,10240,    0
102176,19670725,10190,    0
102176,19670726,10168,    0
102176,19670727,10140,    0
102176,19670728,10113,    0
102176,19670729,10158,    0
102176,19670730,10146,    0
102176,19670731,10171,    0
102176,19670801,10158,    0
102176,19670802,10100,    0
102176,19670803,10120,    0
102176,19670804,10149,    0
102176,19670805,10166,    0
102176,19670806,10235,    0
102176,19670807,10186,    0
102176,19670808,10124,    0
102176,19670809,10091,    0
102176,19670810,10092,    0
102176,19670811,10100,    0
102176,19670812,10030,    0
102176,19670813,10024,    0
102176,19670814,10044,    0
102176,19670815,10046,    0
102176,19670816,10079,    0
102176,19670817,10123,    0
102176,19670818,10166,    0
102176,19670819,10164,    0
102176,19670820,10231,    0
102176,19670821,10253,    0
102176,19670822,10249,    0
102176,19670823,10201,    0
102176,19670824,10173,    0
102176,19670825,10172,    0
102176,19670826,10178,    0
102176,19670827,10235,    0
102176,19670828,10228,    0
102176,19670829,10151,    0
102176,19670830,10159,    0
102176,19670831,10108,    0
102176,19670901,10101,    0
102176,19670902,10020,    0
102176,19670903, 9979,    0
102176,19670904,10001,    0
102176,19670905,10024,    0
102176,19670906,10113,    0
102176,19670907,10207,    0
102176,19670908,10241,    0
102176,19670909,10250,    0
102176,19670910,10239,    0
102176,19670911,10171,    0
102176,19670912,10183,    0
102176,19670913,10194,    0
102176,19670914,10172,    0
102176,19670915,10133,    0
102176,19670916,10164,    0
102176,19670917,10141,    0
102176,19670918,10143,    0
102176,19670919,10058,    0
102176,19670920,10010,    0
102176,19670921, 9987,    0
102176,19670922,10006,    0
102176,19670923,10124,    0
102176,19670924,10159,    0
102176,19670925,10163,    0
102176,19670926,10136,    0
102176,19670927,10199,    0
102176,19670928,10233,    0
102176,19670929,10194,    0
102176,19670930,10097,    0
102176,19671001,10141,    0
102176,19671002,10023,    0
102176,19671003,10005,    0
102176,19671004, 9853,    0
102176,19671005, 9961,    0
102176,19671006,10109,    0
102176,19671007,10109,    0
102176,19671008,10170,    0
102176,19671009,10207,    0
102176,19671010,10170,    0
102176,19671011,10138,    0
102176,19671012,10130,    0
102176,19671013,10091,    0
102176,19671014,10092,    0
102176,19671015, 9999,    0
102176,19671016,10038,    0
102176,19671017, 9870,    0
102176,19671018,10164,    0
102176,19671019,10162,    0
102176,19671020,10116,    0
102176,19671021,10085,    0
102176,19671022,10130,    0
102176,19671023,10142,    0
102176,19671024,10079,    0
102176,19671025,10084,    0
102176,19671026,10044,    0
102176,19671027,10038,    0
102176,19671028, 9896,    0
102176,19671029, 9960,    0
102176,19671030,10066,    0
102176,19671031, 9986,    0
102176,19671101, 9961,    0
102176,19671102, 9898,    0
102176,19671103, 9919,    0
102176,19671104, 9980,    0
102176,19671105, 9886,    0
102176,19671106, 9915,    0
102176,19671107,10104,    0
102176,19671108,10217,    0
102176,19671109,10180,    0
102176,19671110,10198,    0
102176,19671111,10109,    0
102176,19671112,10132,    0
102176,19671113,10184,    0
102176,19671114,10086,    0
102176,19671115,10046,    0
102176,19671116,10124,    0
102176,19671117,10329,    0
102176,19671118,10266,    0
102176,19671119,10280,    0
102176,19671120,10283,    0
102176,19671121,10323,    0
102176,19671122,10388,    0
102176,19671123,10351,    0
102176,19671124,10272,    0
102176,19671125,10149,    0
102176,19671126,10111,    0
102176,19671127,10089,    0
102176,19671128,10027,    0
102176,19671129,10030,    0
102176,19671130,10260,    0
102176,19671201,10318,    0
102176,19671202,10347,    0
102176,19671203,10232,    0
102176,19671204,10212,    0
102176,19671205,10028,    0
102176,19671206, 9930,    0
102176,19671207, 9921,    0
102176,19671208, 9995,    0
102176,19671209,10037,    0
102176,19671210,10173,    0
102176,19671211,10223,    0
102176,19671212,10156,    0
102176,19671213,10208,    0
102176,19671214,10253,    0
102176,19671215,10155,    0
102176,19671216,10096,    0
102176,19671217,10186,    0
102176,19671218,10170,    0
102176,19671219,10102,    0
102176,19671220,10258,    0
102176,19671221,10170,    0
102176,19671222,10105,    0
102176,19671223, 9922,    0
102176,19671224, 9895,    0
102176,19671225, 9885,    0
102176,19671226,10059,    0
102176,19671227,10124,    0
102176,19671228, 9954,    0
102176,19671229,10000,    0
102176,19671230,10066,    0
102176,19671231, 9946,    0
102176,19680101, 9968,    0
102176,19680102,10039,    0
102176,19680103,10028,    0
102176,19680104,10018,    0
102176,19680105,10067,    0
102176,19680106,10046,    0
102176,19680107,10094,    0
102176,19680108,10164,    0
102176,19680109,10152,    0
102176,19680110,10089,    0
102176,19680111,10050,    0
102176,19680112,10219,    0
102176,19680113,10234,    0
102176,19680114, 9986,    0
102176,19680115, 9925,    0
102176,19680116,10088,    0
102176,19680117, 9979,    0
102176,19680118,10168,    0
102176,19680119,10285,    0
102176,19680120,10345,    0
102176,19680121,10320,    0
102176,19680122,10310,    0
102176,19680123,10200,    0
102176,19680124,10063,    0
102176,19680125,10060,    0
102176,19680126,10055,    0
102176,19680127,10070,    0
102176,19680128,10095,    0
102176,19680129,10157,    0
102176,19680130,10143,    0
102176,19680131,10169,    0
102176,19680201,10116,    0
102176,19680202,10116,    0
102176,19680203,10152,    0
102176,19680204,10160,    0
102176,19680205,10050,    0
102176,19680206,10005,    0
102176,19680207, 9995,    0
102176,19680208,10070,    0
102176,19680209,10124,    0
102176,19680210,10183,    0
102176,19680211,10192,    0
102176,19680212,10093,    0
102176,19680213,10042,    0
102176,19680214,10110,    0
102176,19680215,10061,    0
102176,19680216,10083,    0
102176,19680217,10109,    0
102176,19680218,10136,    0
102176,19680219,10115,    0
102176,19680220,10102,    0
102176,19680221,10086,    0
102176,19680222,10093,    0
102176,19680223,10207,    0
102176,19680224,10234,    0
102176,19680225,10288,    0
102176,19680226,10298,    0
102176,19680227,10322,    0
102176,19680228,10302,    0
102176,19680229,10250,    0
102176,19680301,10225,    0
102176,19680302,10195,    0
102176,19680303,10204,    0
102176,19680304,10224,    0
102176,19680305,10123,    0
102176,19680306, 9955,    0
102176,19680307,10182,    0
102176,19680308,10139,    0
102176,19680309,10111,    0
102176,19680310,10028,    0
102176,19680311,10067,    0
102176,19680312,10203,    0
102176,19680313,10123,    0
102176,19680314,10074,    0
102176,19680315, 9919,    0
102176,19680316,10019,    0
102176,19680317, 9918,    0
102176,19680318, 9913,    0
102176,19680319,10036,    0
102176,19680320, 9961,    0
102176,19680321, 9970,    0
102176,19680322,10000,    0
102176,19680323,10063,    0
102176,19680324,10119,    0
102176,19680325,10180,    0
102176,19680326,10291,    0
102176,19680327,10311,    0
102176,19680328,10277,    0
102176,19680329,10176,    0
102176,19680330,10157,    0
102176,19680331,10187,    0
102176,19680401,10097,    0
102176,19680402, 9933,    0
102176,19680403, 9927,    0
102176,19680404,10041,    0
102176,19680405,10021,    0
102176,19680406,10087,    0
102176,19680407,10150,    0
102176,19680408,10292,    0
102176,19680409,10314,    0
102176,19680410,10356,    0
102176,19680411,10329,    0
102176,19680412,10253,    0
102176,19680413,10216,    0
102176,19680414,10205,    0
102176,19680415,10205,    0
102176,19680416,10171,    0
102176,19680417,10175,    0
102176,19680418,10176,    0
102176,19680419,10208,    0
102176,19680420,10193,    0
102176,19680421,10148,    0
102176,19680422,10180,    0
102176,19680423,10192,    0
102176,19680424,10239,    0
102176,19680425,10255,    0
102176,19680426,10207,    0
102176,19680427,10126,    0
102176,19680428,10059,    0
102176,19680429,10031,    0
102176,19680430,10021,    0
102176,19680501,10007,    0
102176,19680502,10062,    0
102176,19680503,10116,    0
102176,19680504,10010,    0
102176,19680505,10034,    0
102176,19680506,10056,    0
102176,19680507,10067,    0
102176,19680508,10125,    0
102176,19680509,10147,    0
102176,19680510,10052,    0
102176,19680511,10074,    0
102176,19680512,10161,    0
102176,19680513,10184,    0
102176,19680514,10232,    0
102176,19680515,10202,    0
102176,19680516,10174,    0
102176,19680517,10174,    0
102176,19680518,10173,    0
102176,19680519,10118,    0
102176,19680520,10111,    0
102176,19680521,10161,    0
102176,19680522,10207,    0
102176,19680523,10258,    0
102176,19680524,10266,    0
102176,19680525,10220,    0
102176,19680526,10167,    0
102176,19680527,10179,    0
102176,19680528,10260,    0
102176,19680529,10290,    0
102176,19680530,10282,    0
102176,19680531,10257,    0
102176,19680601,10248,    0
102176,19680602,10199,    0
102176,19680603,10152,    0
102176,19680604,10168,    0
102176,19680605,10116,    0
102176,19680606,10127,    0
102176,19680607,10174,    0
102176,19680608,10157,    0
102176,19680609,10207,    0
102176,19680610,10237,    0
102176,19680611,10269,    0
102176,19680612,10295,    0
102176,19680613,10270,    0
102176,19680614,10205,    0
102176,19680615,10160,    0
102176,19680616,10136,    0
102176,19680617,10125,    0
102176,19680618,10116,    0
102176,19680619,10104,    0
102176,19680620,10083,    0
102176,19680621,10093,    0
102176,19680622,10095,    0
102176,19680623,10028,    0
102176,19680624,10106,    0
102176,19680625,10106,    0
102176,19680626,10147,    0
102176,19680627,10084,    0
102176,19680628,10098,    0
102176,19680629,10228,    0
102176,19680630,10272,    0
102176,19680701,10238,    0
102176,19680702,10182,    0
102176,19680703,10210,    0
102176,19680704,10239,    0
102176,19680705,10194,    0
102176,19680706,10100,    0
102176,19680707,10106,    0
102176,19680708,10160,    0
102176,19680709,10242,    0
102176,19680710,10207,    0
102176,19680711, 9996,    0
102176,19680712,10168,    0
102176,19680713,10154,    0
102176,19680714,10084,    0
102176,19680715,10036,    0
102176,19680716,10064,    0
102176,19680717,10139,    0
102176,19680718,10206,    0
102176,19680719,10224,    0
102176,19680720,10202,    0
102176,19680721,10248,    0
102176,19680722,10204,    0
102176,19680723,10146,    0
102176,19680724,10218,    0
102176,19680725,10176,    0
102176,19680726,10233,    0
102176,19680727,10279,    0
102176,19680728,10300,    0
102176,19680729,10278,    0
102176,19680730,10248,    0
102176,19680731,10215,    0
102176,19680801,10162,    0
