EUROPEAN CLIMATE ASSESSMENT & DATASET (ECA&D), file created on 20-11-2023
THESE DATA CAN BE USED FREELY PROVIDED THAT THE FOLLOWING SOURCE IS ACKNOWLEDGED:

Klein Tank, A.M.G. and Coauthors, 2002. Daily dataset of 20th-century surface
air temperature and precipitation series for the European Climate Assessment.
Int. J. of Climatol., 22, 1441-1453.
Data and metadata available at http://www.ecad.eu

FILE FORMAT (MISSING VALUE CODE IS -9999):

01-06 SOUID: Source identifier
08-15 DATE : Date YYYYMMDD
17-21 CC   : daily Cloud cover in oktas
23-27 Q_CC : quality code for CC (0='valid'; 1='suspect'; 9='missing')

This is the blended series of station GERMANY, HELGOLAND (STAID: 468).
Blended and updated with sources: 102174 910015 
See file sources.txt and stations.txt for more info.

SOUID,DATE,CC,Q_CC
102174,19720106,    8,    0
102174,19720107,    8,    0
102174,19720108,    8,    0
102174,19720109,    5,    0
102174,19720110,    6,    0
102174,19720111,    8,    0
102174,19720112,    8,    0
102174,19720113,    8,    0
102174,19720114,    6,    0
102174,19720115,    3,    0
102174,19720116,    1,    0
102174,19720117,    0,    0
102174,19720118,    3,    0
102174,19720119,    5,    0
102174,19720120,    8,    0
102174,19720121,    4,    0
102174,19720122,    6,    0
102174,19720123,    5,    0
102174,19720124,    3,    0
102174,19720125,    8,    0
102174,19720126,    4,    0
102174,19720127,    8,    0
102174,19720128,    8,    0
102174,19720129,    6,    0
102174,19720130,    8,    0
102174,19720131,    8,    0
102174,19720201,    1,    0
102174,19720202,    5,    0
102174,19720203,    1,    0
102174,19720204,    5,    0
102174,19720205,    5,    0
102174,19720206,    8,    0
102174,19720207,    8,    0
102174,19720208,    8,    0
102174,19720209,    7,    0
102174,19720210,    8,    0
102174,19720211,    8,    0
102174,19720212,    7,    0
102174,19720213,    5,    0
102174,19720214,    4,    0
102174,19720215,    6,    0
102174,19720216,    6,    0
102174,19720217,    5,    0
102174,19720218,    8,    0
102174,19720219,    8,    0
102174,19720220,    8,    0
102174,19720221,    8,    0
102174,19720222,    2,    0
102174,19720223,    8,    0
102174,19720224,    3,    0
102174,19720225,    8,    0
102174,19720226,    8,    0
102174,19720227,    8,    0
102174,19720228,    8,    0
102174,19720229,    7,    0
102174,19720301,    4,    0
102174,19720302,    8,    0
102174,19720303,    8,    0
102174,19720304,    8,    0
102174,19720305,    7,    0
102174,19720306,    4,    0
102174,19720307,    5,    0
102174,19720308,    6,    0
102174,19720309,    8,    0
102174,19720310,    8,    0
102174,19720311,    2,    0
102174,19720312,    0,    0
102174,19720313,    0,    0
102174,19720314,    2,    0
102174,19720315,    2,    0
102174,19720316,    0,    0
102174,19720317,    0,    0
102174,19720318,    0,    0
102174,19720319,    1,    0
102174,19720320,    8,    0
102174,19720321,    7,    0
102174,19720322,    5,    0
102174,19720323,    5,    0
102174,19720324,    2,    0
102174,19720325,    2,    0
102174,19720326,    6,    0
102174,19720327,    3,    0
102174,19720328,    5,    0
102174,19720329,    5,    0
102174,19720330,    8,    0
102174,19720331,    8,    0
102174,19720401,    4,    0
102174,19720402,    8,    0
102174,19720403,    5,    0
102174,19720404,    7,    0
102174,19720405,    6,    0
102174,19720406,    4,    0
102174,19720407,    5,    0
102174,19720408,    7,    0
102174,19720409,    6,    0
102174,19720410,    8,    0
102174,19720411,    6,    0
102174,19720412,    1,    0
102174,19720413,    7,    0
102174,19720414,    5,    0
102174,19720415,    8,    0
102174,19720416,    8,    0
102174,19720417,    6,    0
102174,19720418,    4,    0
102174,19720419,    6,    0
102174,19720420,    3,    0
102174,19720421,    4,    0
102174,19720422,    1,    0
102174,19720423,    4,    0
102174,19720424,    3,    0
102174,19720425,    6,    0
102174,19720426,    5,    0
102174,19720427,    4,    0
102174,19720428,    5,    0
102174,19720429,    8,    0
102174,19720430,    7,    0
102174,19720501,    6,    0
102174,19720502,    1,    0
102174,19720503,    2,    0
102174,19720504,    8,    0
102174,19720505,    6,    0
102174,19720506,    1,    0
102174,19720507,    7,    0
102174,19720508,    5,    0
102174,19720509,    7,    0
102174,19720510,    6,    0
102174,19720511,    1,    0
102174,19720512,    7,    0
102174,19720513,    6,    0
102174,19720514,    2,    0
102174,19720515,    2,    0
102174,19720516,    4,    0
102174,19720517,    8,    0
102174,19720518,    6,    0
102174,19720519,    2,    0
102174,19720520,    5,    0
102174,19720521,    6,    0
102174,19720522,    7,    0
102174,19720523,    4,    0
102174,19720524,    8,    0
102174,19720525,    2,    0
102174,19720526,    7,    0
102174,19720527,    6,    0
102174,19720528,    7,    0
102174,19720529,    6,    0
102174,19720530,    6,    0
102174,19720531,    6,    0
102174,19720601,    2,    0
102174,19720602,    6,    0
102174,19720603,    8,    0
102174,19720604,    7,    0
102174,19720605,    4,    0
102174,19720606,    8,    0
102174,19720607,    1,    0
102174,19720608,    6,    0
102174,19720609,    5,    0
102174,19720610,    5,    0
102174,19720611,    4,    0
102174,19720612,    7,    0
102174,19720613,    2,    0
102174,19720614,    2,    0
102174,19720615,    2,    0
102174,19720616,    3,    0
102174,19720617,    1,    0
102174,19720618,    8,    0
102174,19720619,    3,    0
102174,19720620,    4,    0
102174,19720621,    8,    0
102174,19720622,    6,    0
102174,19720623,    7,    0
102174,19720624,    3,    0
102174,19720625,    5,    0
102174,19720626,    1,    0
102174,19720627,    3,    0
102174,19720628,    7,    0
102174,19720629,    5,    0
102174,19720630,    8,    0
102174,19720701,    8,    0
102174,19720702,    8,    0
102174,19720703,    6,    0
102174,19720704,    6,    0
102174,19720705,    1,    0
102174,19720706,    5,    0
102174,19720707,    7,    0
102174,19720708,    8,    0
102174,19720709,    8,    0
102174,19720710,    5,    0
102174,19720711,    3,    0
102174,19720712,    2,    0
102174,19720713,    2,    0
102174,19720714,    7,    0
102174,19720715,    3,    0
102174,19720716,    1,    0
102174,19720717,    0,    0
102174,19720718,    3,    0
102174,19720719,    1,    0
102174,19720720,    0,    0
102174,19720721,    3,    0
102174,19720722,    2,    0
102174,19720723,    5,    0
102174,19720724,    7,    0
102174,19720725,    7,    0
102174,19720726,    7,    0
102174,19720727,    5,    0
102174,19720728,    2,    0
102174,19720729,    3,    0
102174,19720730,    6,    0
102174,19720731,    8,    0
102174,19720801,    3,    0
102174,19720802,    3,    0
102174,19720803,    5,    0
102174,19720804,    6,    0
102174,19720805,    8,    0
102174,19720806,    2,    0
102174,19720807,    6,    0
102174,19720808,    5,    0
102174,19720809,    3,    0
102174,19720810,    3,    0
102174,19720811,    3,    0
102174,19720812,    2,    0
102174,19720813,    6,    0
102174,19720814,    7,    0
102174,19720815,    6,    0
102174,19720816,    7,    0
102174,19720817,    8,    0
102174,19720818,    4,    0
102174,19720819,    4,    0
102174,19720820,    5,    0
102174,19720821,    5,    0
102174,19720822,    3,    0
102174,19720823,    7,    0
102174,19720824,    6,    0
102174,19720825,    7,    0
102174,19720826,    4,    0
102174,19720827,    2,    0
102174,19720828,    0,    0
102174,19720829,    1,    0
102174,19720830,    1,    0
102174,19720831,    5,    0
102174,19720901,    1,    0
102174,19720902,    2,    0
102174,19720903,    4,    0
102174,19720904,    4,    0
102174,19720905,    7,    0
102174,19720906,    5,    0
102174,19720907,    2,    0
102174,19720908,    4,    0
102174,19720909,    7,    0
102174,19720910,    8,    0
102174,19720911,    6,    0
102174,19720912,    4,    0
102174,19720913,    4,    0
102174,19720914,    5,    0
102174,19720915,    4,    0
102174,19720916,    7,    0
102174,19720917,    5,    0
102174,19720918,    7,    0
102174,19720919,    4,    0
102174,19720920,    6,    0
102174,19720921,    6,    0
102174,19720922,    6,    0
102174,19720923,    3,    0
102174,19720924,    2,    0
102174,19720925,    5,    0
102174,19720926,    8,    0
102174,19720927,    5,    0
102174,19720928,    5,    0
102174,19720929,    7,    0
102174,19720930,    7,    0
102174,19721001,    2,    0
102174,19721002,    2,    0
102174,19721003,    1,    0
102174,19721004,    0,    0
102174,19721005,    3,    0
102174,19721006,    1,    0
102174,19721007,    1,    0
102174,19721008,    0,    0
102174,19721009,    0,    0
102174,19721010,    3,    0
102174,19721011,    3,    0
102174,19721012,    5,    0
102174,19721013,    3,    0
102174,19721014,    7,    0
102174,19721015,    7,    0
102174,19721016,    2,    0
102174,19721017,    7,    0
102174,19721018,    3,    0
102174,19721019,    8,    0
102174,19721020,    3,    0
102174,19721021,    3,    0
102174,19721022,    7,    0
102174,19721023,    6,    0
102174,19721024,    6,    0
102174,19721025,    2,    0
102174,19721026,    4,    0
102174,19721027,    6,    0
102174,19721028,    6,    0
102174,19721029,    5,    0
102174,19721030,    7,    0
102174,19721031,    7,    0
102174,19721101,    7,    0
102174,19721102,    8,    0
102174,19721103,    8,    0
102174,19721104,    5,    0
102174,19721105,    8,    0
102174,19721106,    8,    0
102174,19721107,    8,    0
102174,19721108,    6,    0
102174,19721109,    7,    0
102174,19721110,    8,    0
102174,19721111,    6,    0
102174,19721112,    6,    0
102174,19721113,    5,    0
102174,19721114,    5,    0
102174,19721115,    6,    0
102174,19721116,    6,    0
102174,19721117,    6,    0
102174,19721118,    2,    0
102174,19721119,    7,    0
102174,19721120,    8,    0
102174,19721121,    7,    0
102174,19721122,    5,    0
102174,19721123,    5,    0
102174,19721124,    4,    0
102174,19721125,    5,    0
102174,19721126,    8,    0
102174,19721127,    8,    0
102174,19721128,    7,    0
102174,19721129,    8,    0
102174,19721130,    8,    0
102174,19721201,    7,    0
102174,19721202,    8,    0
102174,19721203,    4,    0
102174,19721204,    7,    0
102174,19721205,    7,    0
102174,19721206,    8,    0
102174,19721207,    3,    0
102174,19721208,    4,    0
102174,19721209,    6,    0
102174,19721210,    7,    0
102174,19721211,    3,    0
102174,19721212,    7,    0
102174,19721213,    8,    0
102174,19721214,    8,    0
102174,19721215,    8,    0
102174,19721216,    4,    0
102174,19721217,    8,    0
102174,19721218,    8,    0
102174,19721219,    8,    0
102174,19721220,    7,    0
102174,19721221,    7,    0
102174,19721222,    6,    0
102174,19721223,    8,    0
102174,19721224,    8,    0
102174,19721225,    5,    0
102174,19721226,    3,    0
102174,19721227,    2,    0
102174,19721228,    4,    0
102174,19721229,    0,    0
102174,19721230,    1,    0
102174,19721231,    0,    0
102174,19730101,    5,    0
102174,19730102,    8,    0
102174,19730103,    5,    0
102174,19730104,    1,    0
102174,19730105,    8,    0
102174,19730106,    8,    0
102174,19730107,    7,    0
102174,19730108,    7,    0
102174,19730109,    8,    0
102174,19730110,    7,    0
102174,19730111,    8,    0
102174,19730112,    8,    0
102174,19730113,    8,    0
102174,19730114,    6,    0
102174,19730115,    7,    0
102174,19730116,    8,    0
102174,19730117,    8,    0
102174,19730118,    8,    0
102174,19730119,    8,    0
102174,19730120,    7,    0
102174,19730121,    7,    0
102174,19730122,    7,    0
102174,19730123,    4,    0
102174,19730124,    7,    0
102174,19730125,    6,    0
102174,19730126,    8,    0
102174,19730127,    8,    0
102174,19730128,    6,    0
102174,19730129,    5,    0
102174,19730130,    8,    0
102174,19730131,    3,    0
102174,19730201,    2,    0
102174,19730202,    3,    0
102174,19730203,    8,    0
102174,19730204,    8,    0
102174,19730205,    5,    0
102174,19730206,    7,    0
102174,19730207,    3,    0
102174,19730208,    8,    0
102174,19730209,    7,    0
102174,19730210,    4,    0
102174,19730211,    6,    0
102174,19730212,    8,    0
102174,19730213,    7,    0
102174,19730214,    4,    0
102174,19730215,    1,    0
102174,19730216,    7,    0
102174,19730217,    7,    0
102174,19730218,    8,    0
102174,19730219,    6,    0
102174,19730220,    7,    0
102174,19730221,    6,    0
102174,19730222,    5,    0
102174,19730223,    6,    0
102174,19730224,    5,    0
102174,19730225,    4,    0
102174,19730226,    1,    0
102174,19730227,    2,    0
102174,19730228,    4,    0
102174,19730301,    7,    0
102174,19730302,    3,    0
102174,19730303,    8,    0
102174,19730304,    8,    0
102174,19730305,    8,    0
102174,19730306,    6,    0
102174,19730307,    2,    0
102174,19730308,    6,    0
102174,19730309,    5,    0
102174,19730310,    6,    0
102174,19730311,    4,    0
102174,19730312,    2,    0
102174,19730313,    1,    0
102174,19730314,    2,    0
102174,19730315,    3,    0
102174,19730316,    7,    0
102174,19730317,    8,    0
102174,19730318,    4,    0
102174,19730319,    5,    0
102174,19730320,    8,    0
102174,19730321,    3,    0
102174,19730322,    5,    0
102174,19730323,    0,    0
102174,19730324,    1,    0
102174,19730325,    6,    0
102174,19730326,    3,    0
102174,19730327,    8,    0
102174,19730328,    5,    0
102174,19730329,    3,    0
102174,19730330,    3,    0
102174,19730331,    1,    0
102174,19730401,    4,    0
102174,19730402,    8,    0
102174,19730403,    3,    0
102174,19730404,    8,    0
102174,19730405,    5,    0
102174,19730406,    3,    0
102174,19730407,    3,    0
102174,19730408,    2,    0
102174,19730409,    3,    0
102174,19730410,    3,    0
102174,19730411,    4,    0
102174,19730412,    4,    0
102174,19730413,    3,    0
102174,19730414,    6,    0
102174,19730415,    7,    0
102174,19730416,    6,    0
102174,19730417,    6,    0
102174,19730418,    6,    0
102174,19730419,    4,    0
102174,19730420,    3,    0
102174,19730421,    3,    0
102174,19730422,    7,    0
102174,19730423,    4,    0
102174,19730424,    0,    0
102174,19730425,    7,    0
102174,19730426,    4,    0
102174,19730427,    3,    0
102174,19730428,    8,    0
102174,19730429,    8,    0
102174,19730430,    5,    0
102174,19730501,    7,    0
102174,19730502,    5,    0
102174,19730503,    4,    0
102174,19730504,    6,    0
102174,19730505,    5,    0
102174,19730506,    6,    0
102174,19730507,    6,    0
102174,19730508,    3,    0
102174,19730509,    4,    0
102174,19730510,    6,    0
102174,19730511,    4,    0
102174,19730512,    7,    0
102174,19730513,    8,    0
102174,19730514,    3,    0
102174,19730515,    2,    0
102174,19730516,    4,    0
102174,19730517,    1,    0
102174,19730518,    2,    0
102174,19730519,    3,    0
102174,19730520,    7,    0
102174,19730521,    4,    0
102174,19730522,    8,    0
102174,19730523,    6,    0
102174,19730524,    6,    0
102174,19730525,    6,    0
102174,19730526,    5,    0
102174,19730527,    1,    0
102174,19730528,    2,    0
102174,19730529,    3,    0
102174,19730530,    6,    0
102174,19730531,    7,    0
102174,19730601,    7,    0
102174,19730602,    8,    0
102174,19730603,    5,    0
102174,19730604,    3,    0
102174,19730605,    4,    0
102174,19730606,    1,    0
102174,19730607,    6,    0
102174,19730608,    7,    0
102174,19730609,    8,    0
102174,19730610,    7,    0
102174,19730611,    4,    0
102174,19730612,    1,    0
102174,19730613,    4,    0
102174,19730614,    4,    0
102174,19730615,    7,    0
102174,19730616,    3,    0
102174,19730617,    7,    0
102174,19730618,    8,    0
102174,19730619,    3,    0
102174,19730620,    2,    0
102174,19730621,    2,    0
102174,19730622,    0,    0
102174,19730623,    1,    0
102174,19730624,    3,    0
102174,19730625,    2,    0
102174,19730626,    0,    0
102174,19730627,    4,    0
102174,19730628,    7,    0
102174,19730629,    5,    0
102174,19730630,    3,    0
102174,19730701,    0,    0
102174,19730702,    0,    0
102174,19730703,    2,    0
102174,19730704,    0,    0
102174,19730705,    2,    0
102174,19730706,    1,    0
102174,19730707,    7,    0
102174,19730708,    6,    0
102174,19730709,    5,    0
102174,19730710,    7,    0
102174,19730711,    8,    0
102174,19730712,    6,    0
102174,19730713,    5,    0
102174,19730714,    5,    0
102174,19730715,    5,    0
102174,19730716,    5,    0
102174,19730717,    4,    0
102174,19730718,    7,    0
102174,19730719,    8,    0
102174,19730720,    5,    0
102174,19730721,    5,    0
